구,동,월세(만원),관리비(만원),소득,주거 부담 비율,거주 적합도 점수
노원구,중계2·3동,58.80758521475771,0.1159282333333333,2952893.590909091,0.19863636363636364,30.753636363636364
노원구,중계4동,58.80758521475771,0.1159282333333333,3211504.272727273,0.18,34.22818181818182
노원구,중계본동,58.80758521475771,0.1159282333333333,4225995.090909091,0.13863636363636364,47.30954545454545
노원구,하계1동,58.80758521475771,0.1159282333333333,3641915.8636363638,0.15863636363636366,39.825
노원구,하계2동,58.80758521475771,0.1159282333333333,3640987.0454545454,0.16,39.75363636363637
도봉구,도봉1동,49.80734716451216,0.1064267,2289065.3181818184,0.21863636363636363,23.25
도봉구,도봉2동,49.80734716451216,0.1064267,2834149.0,0.17863636363636362,30.260454545454547
도봉구,방학1동,49.80734716451216,0.1064267,2910847.909090909,0.17,31.403636363636362
도봉구,방학2동,49.80734716451216,0.1064267,2110035.1818181816,0.23863636363636365,20.87727272727273
도봉구,방학3동,49.80734716451216,0.1064267,2978517.5454545454,0.16863636363636367,32.18181818181818
도봉구,쌍문1동,49.80734716451216,0.1064267,2456292.5,0.2,25.54363636363636
도봉구,쌍문2동,49.80734716451216,0.1064267,2443280.909090909,0.20863636363636362,25.13
도봉구,쌍문3동,49.80734716451216,0.1064267,2455953.6363636362,0.19863636363636364,25.581818181818186
도봉구,쌍문4동,49.80734716451216,0.1064267,2981002.5454545454,0.16863636363636367,32.2109090909091
도봉구,창1동,49.80734716451216,0.1064267,3059295.772727273,0.16,33.401818181818186
도봉구,창2동,49.80734716451216,0.1064267,2567487.727272727,0.19863636363636364,26.742727272727276
도봉구,창3동,49.80734716451216,0.1064267,2244380.3181818184,0.21863636363636363,22.793636363636367
도봉구,창4동,49.80734716451216,0.1064267,3575357.0454545454,0.13863636363636364,40.032272727272726
도봉구,창5동,49.80734716451216,0.1064267,3317415.9545454546,0.15,36.65409090909091
동대문구,답십리1동,62.05384242036735,0.10089968333333331,3537697.272727273,0.18,37.70318181818182
동대문구,답십리2동,62.05384242036735,0.10089968333333331,3051676.772727273,0.2,31.734545454545454
동대문구,용신동,62.05384242036735,0.10089968333333331,2910634.0,0.21,29.887727272727272
동대문구,이문1동,62.05384242036735,0.10089968333333331,2983310.1363636362,0.21136363636363634,30.578181818181818
동대문구,이문2동,62.05384242036735,0.10089968333333331,3160190.3181818184,0.19863636363636364,32.92045454545455
동대문구,장안1동,62.05384242036735,0.10089968333333331,2878074.727272727,0.21863636363636363,29.229090909090907
동대문구,장안2동,62.05384242036735,0.10089968333333331,2945898.227272727,0.20863636363636362,30.304999999999996
동대문구,전농1동,62.05384242036735,0.10089968333333331,3072795.272727273,0.2,31.951818181818183
동대문구,전농2동,62.05384242036735,0.10089968333333331,3155037.5454545454,0.19863636363636364,32.865
동대문구,제기동,62.05384242036735,0.10089968333333331,2812514.227272727,0.21863636363636363,28.56772727272727
동대문구,청량리동,62.05384242036735,0.10089968333333331,2867107.9545454546,0.21863636363636363,29.12
동대문구,회기동,62.05384242036735,0.10089968333333331,3239506.6818181816,0.18863636363636366,34.164545454545454
동대문구,휘경1동,62.05384242036735,0.10089968333333331,2744140.9545454546,0.22863636363636364,27.514545454545456
동대문구,휘경2동,62.05384242036735,0.10089968333333331,3088449.1363636362,0.19863636363636364,32.17181818181818
동작구,노량진1동,68.89289671607968,0.11332378333333332,3611681.3636363638,0.18863636363636366,38.088181818181816
동작구,노량진2동,68.89289671607968,0.11332378333333332,2426258.909090909,0.28863636363636364,22.43409090909091
동작구,대방동,68.89289671607968,0.11332378333333332,3546524.1363636362,0.19863636363636364,36.941818181818185
동작구,사당1동,68.89289671607968,0.11332378333333332,2877732.0454545454,0.23863636363636365,28.47681818181818
동작구,사당2동,68.89289671607968,0.11332378333333332,3925606.3636363638,0.17727272727272728,41.98227272727273
동작구,사당3동,68.89289671607968,0.11332378333333332,3898840.409090909,0.17863636363636362,41.623636363636365
동작구,사당4동,68.89289671607968,0.11332378333333332,2868283.909090909,0.23863636363636365,28.38181818181818
동작구,사당5동,68.89289671607968,0.11332378333333332,3080428.227272727,0.22727272727272727,30.94454545454545
동작구,상도1동,68.89289671607968,0.11332378333333332,3904247.227272727,0.17863636363636362,41.68363636363637
동작구,상도2동,68.89289671607968,0.11332378333333332,3824836.5454545454,0.18,40.76090909090909
동작구,상도3동,68.89289671607968,0.11332378333333332,2597503.8181818184,0.26727272727272733,24.74136363636364
동작구,상도4동,68.89289671607968,0.11332378333333332,2582291.3636363638,0.2686363636363636,24.54909090909091
동작구,신대방1동,68.89289671607968,0.11332378333333332,3861483.272727273,0.17863636363636362,41.22545454545454
동작구,신대방2동,68.89289671607968,0.11332378333333332,3374176.8636363638,0.20727272727272725,34.77590909090909
